district_name,mandal_name,village_name,name_of_the_unit,line_of_activity,sector,investment,number_of_employees,application_date,approval_date,progress_of_implementation,is_online,social_status,investment_standardized,number_of_employees_standardized,district_name_encoded,mandal_name_encoded,village_name_encoded,name_of_the_unit_encoded,line_of_activity_encoded,sector_encoded,application_date_encoded,approval_date_encoded,progress_of_implementation_encoded,is_online_encoded,social_status_encoded,application_date_year,application_date_month,application_date_day,application_date_dayofweek,approval_date_year,approval_date_month,approval_date_day,approval_date_dayofweek,application_date_encoded_year,application_date_encoded_month,application_date_encoded_day,application_date_encoded_dayofweek,approval_date_encoded_year,approval_date_encoded_month,approval_date_encoded_day,approval_date_encoded_dayofweek,investment_category,investment_intensity,investment_zero_indicator,number_of_employees_category,number_of_employees_intensity,number_of_employees_zero_indicator,investment_standardized_category,investment_standardized_intensity,investment_standardized_zero_indicator,number_of_employees_standardized_category,number_of_employees_standardized_intensity,number_of_employees_standardized_zero_indicator,district_name_encoded_category,district_name_encoded_intensity,district_name_encoded_zero_indicator,mandal_name_encoded_category,mandal_name_encoded_intensity,mandal_name_encoded_zero_indicator,village_name_encoded_category,village_name_encoded_intensity,village_name_encoded_zero_indicator,name_of_the_unit_encoded_category,name_of_the_unit_encoded_intensity,name_of_the_unit_encoded_zero_indicator,line_of_activity_encoded_category,line_of_activity_encoded_intensity,line_of_activity_encoded_zero_indicator,sector_encoded_category,sector_encoded_intensity,sector_encoded_zero_indicator,progress_of_implementation_encoded_category,progress_of_implementation_encoded_intensity,progress_of_implementation_encoded_zero_indicator,is_online_encoded_category,is_online_encoded_intensity,is_online_encoded_zero_indicator,social_status_encoded_category,social_status_encoded_intensity,social_status_encoded_zero_indicator,approval_date_year_category,approval_date_year_intensity,approval_date_year_zero_indicator,approval_date_month_category,approval_date_month_intensity,approval_date_month_zero_indicator,approval_date_day_category,approval_date_day_intensity,approval_date_day_zero_indicator,approval_date_dayofweek_category,approval_date_dayofweek_intensity,approval_date_dayofweek_zero_indicator,investment_group_mean_x,investment_group_sum_x,investment_group_count_x,number_of_employees_group_mean_x,number_of_employees_group_sum_x,number_of_employees_group_count_x,investment_standardized_group_mean_x,investment_standardized_group_sum_x,investment_standardized_group_count_x,investment_group_mean_y,investment_group_sum_y,investment_group_count_y,number_of_employees_group_mean_y,number_of_employees_group_sum_y,number_of_employees_group_count_y,investment_standardized_group_mean_y,investment_standardized_group_sum_y,investment_standardized_group_count_y,investment_group_mean,investment_group_sum,investment_group_count,number_of_employees_group_mean,number_of_employees_group_sum,number_of_employees_group_count,investment_standardized_group_mean,investment_standardized_group_sum,investment_standardized_group_count
MAHABUBABAD,KESAMUDRAM,INUGURTHY,M/S ADARSHA RICE INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,1.6,9,2025-05-24,2025-05-08,YET TO START CONSTRUCTION,YES,OBC,-0.1552663675779241,-0.21539195103099157,6,21,120,136,7,1,1970-01-01 00:00:00.000000066,1970-01-01 00:00:00.000000020,0,0,1,2025,5,24,5,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Medium-High,0.4461861520105578,0,Medium-Low,0.4747572815533981,0,Medium-High,1561355910852587.0,0,Medium-Low,1.709366216167457e+16,0,Medium-Low,0.554421768707483,0,Medium-Low,0.45970991136180506,0,High,1.937784822666931,0,High,1.6790123456790123,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,2.797675,22.3814,8,9.375,75,8,-0.06162911321771988,-0.49303290574175906,8,1.65,8.25,5,9.0,45,5,-0.15135724138090892,-0.7567862069045446,5,1.6,1.6,1,9.0,9,1,-0.1552663675779241,-0.1552663675779241,1
KHAMMAM,TALLADA,MALLARAM,BHAGYALAXMI SAWMILL,SAW MILLS,WOOD AND LEATHER,0.035,3,2025-07-23,2025-05-08,YET TO START CONSTRUCTION,YES,OBC,-0.2776220175445007,-0.34518451302009184,22,98,121,137,9,8,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000020,0,0,1,2025,7,23,2,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Low,0.009760322075230952,0,Low,0.15825242718446603,0,Low,2791762213786454.5,0,Low,2.7394094443940576e+16,0,High,2.0328798185941044,0,High,2.1453129196884233,0,High,1.9539330295224886,0,High,1.691358024691358,0,Medium-Low,0.5256180580437119,0,High,1.762162162162162,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,1.8331250000000001,7.3325000000000005,4,10.0,40,4,-0.13704006668434063,-0.5481602667373625,4,0.035,0.035,1,3.0,3,1,-0.2776220175445007,-0.2776220175445007,1,0.035,0.035,1,3.0,3,1,-0.2776220175445007,-0.2776220175445007,1
RANGAREDDY,NANDIGAMA,NANDIGAMA,WASTE LESS WORLDWIDE INDUSTRIES PRIVATE LIMITED,"INDUSTRIES ENGAGED IN RECYCLING / REPROCESSING/ RECOVERY/REUSE OF HAZARDOUS WASTE UNDERSCHEDULE IV OF HAY( NIL, HTLZ TBM) RULES, 2008 - ITEMS NAMELY - SPENT CATALYST CONTAINING NICKEL, CADMIUM, ZINC, COPPER, ARSENIC, VANADIUM AND COBALT,",PHARMACEUTICALS AND CHEMICALS,5.0,8,2025-07-09,2025-04-08,YET TO START CONSTRUCTION,YES,OBC,0.11055421381911132,-0.23702404469584162,8,12,12,138,50,7,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000021,0,0,1,2025,7,9,2,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,High,1.394331725032993,0,Medium-Low,0.42200647249190937,0,High,-1111731264850383.9,0,Medium-Low,1.8810400875385572e+16,0,Medium-Low,0.7392290249433107,0,Low,0.2626913779210314,0,Low,0.1937784822666931,0,High,1.7037037037037037,0,High,2.920100322465066,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6
RANGAREDDY,NANDIGAMA,NANDIGAMA,OPTIMIX EWASTE PRIVATE LIMITED,"INDUSTRIES ENGAGED IN RECYCLING / REPROCESSING/ RECOVERY/REUSE OF HAZARDOUS WASTE UNDERSCHEDULE IV OF HW( M, H& TBM) RULES, 2008 - ITEMS NAMELY -DISMANTLERS RECYCLINGYLANTSCOMPONENTS OF WASTE ELECTRICALAND ELECTRONIC ASSEMBLESCOMPRISING ACCUMULATORS ANDOTHER BATTERIES INCLUDED ON LISTA, MERCURY-SWITCHES, ACTIVATED GLASS CUILETS FROM CATHODE-RAY TUBES AND OTHER ACTIVATED GLASS AND PCB-CAPACITORS, OR ANY OTHER COMPONENT CONTAMINATED WITHSCHEDULE 2 CONSTITUENTS (E.G.CADMIUM, MERCURY, LEAD,POLYCHLORINATED BIPHENYL) TO AN EXTENT THAT THEY EXHIBIT HAZARD CHARACTERISTICS INDICATED IN PARTC OF THIS SCHEDULE.",PHARMACEUTICALS AND CHEMICALS,3.5,4,2025-07-02,2025-04-08,YET TO START CONSTRUCTION,YES,OBC,-0.006719572091345499,-0.3235524193552418,8,12,12,139,51,7,1970-01-01 00:00:00.000000067,1970-01-01 00:00:00.000000021,0,0,1,2025,7,2,2,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,High,0.9760322075230952,0,Low,0.21100323624595468,0,High,67571900900926.875,0,Low,2.5677355730229576e+16,0,Medium-Low,0.7392290249433107,0,Low,0.2626913779210314,0,Low,0.1937784822666931,0,High,1.7160493827160495,0,High,2.9785023289143675,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6
MULUGU,MULUGU,MULUG,A.R.ROOFING INDUSTRY,ENGINEERING WITHOUT PAINTING ACTIVITY,OTHERS,0.24,4,2025-07-17,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.26159460013673835,-0.3235524193552418,28,88,122,140,52,12,1970-01-01 00:00:00.000000068,1970-01-01 00:00:00.000000021,0,0,0,2025,7,17,3,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.06692792280158366,0,Low,0.21100323624595468,0,Low,2630590781133776.0,0,Low,2.5677355730229576e+16,0,High,2.5873015873015874,0,High,1.9264034380875639,0,High,1.9700812363780464,0,High,1.728395061728395,0,High,3.0369043353636687,0,High,2.643243243243243,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.0699999999999998,2.1399999999999997,2,8.0,16,2,-0.19670310526628557,-0.39340621053257113,2,1.0699999999999998,2.1399999999999997,2,8.0,16,2,-0.19670310526628557,-0.39340621053257113,2,0.24,0.24,1,4.0,4,1,-0.26159460013673835,-0.26159460013673835,1
YADADRI,BHONGIR,CHEEMALA KONDUR,SREE SREENIVASA RICE MILL,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,0.25,10,2025-08-01,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.19375985736614154,5,64,123,141,7,1,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000021,0,0,0,2025,8,1,4,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Medium-Low,0.5275080906148867,0,Low,2622728760028767.0,0,Medium-Low,1.537692344796357e+16,0,Low,0.4620181405895692,0,Medium-High,1.4010206822455011,0,High,1.986229443233604,0,High,1.7407407407407407,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.245,0.49,2,12.5,25,2,-0.2612036875170368,-0.5224073750340736,2,0.25,0.25,1,10.0,10,1,-0.2608127748973353,-0.2608127748973353,1
SIDDIPET,WARGAL,MYLARAM,STANDARD WAREHOUSE,"FACILITY OF HANDLING, STORAGE AND TRANSPORTATION OF FOOD GRAINS IN BULK",AGRO BASED INCL COLD STORAGES,1.45,10,2024-08-03,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.16699374616896984,-0.19375985736614154,0,51,124,142,10,0,1970-01-01 00:00:00.000000069,1970-01-01 00:00:00.000000021,0,0,0,2024,8,3,5,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.404356200259568,0,Medium-Low,0.5275080906148867,0,Medium-High,1679286227427718.2,0,Medium-Low,1.537692344796357e+16,0,Low,0.0,1,Medium-High,1.1164383561643836,0,High,2.002377650089162,0,High,1.7530864197530864,0,Medium-Low,0.5840200644930132,0,Low,0.0,1,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.6721125,5.3769,8,9.375,75,8,-0.22781095426058345,-1.8224876340846676,8,1.2,2.4,2,10.0,20,2,-0.18653937715404598,-0.37307875430809195,2,1.45,1.45,1,10.0,10,1,-0.16699374616896984,-0.16699374616896984,1
SANGAREDDY,PATANCHERU,PASHAMYLARAM,BLYPIN ENTERPRISES PRIVATE LIMITED,CARDBOARD OR CORRUGATED BOX AND PAPER PRODUCTS (EXCLUDING PAPER OR PULP MANUFACTURING AND WITHOUT USING BOILERS),PAPER AND PRINTING,0.25,20,2025-07-28,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,0.02256107928235895,12,60,67,143,6,6,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000021,0,0,0,2025,7,28,0,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,High,1.0550161812297734,0,Low,2622728760028767.0,0,High,-1790463689146443.5,0,Medium-High,1.108843537414966,0,Medium-High,1.3134568896051573,0,Medium-High,1.0819298593223698,0,High,1.7654320987654322,0,Low,0.35041203869580795,0,Medium-High,1.3216216216216214,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,1.4812400000000001,7.4062,5,13.2,66,5,-0.1645513241210747,-0.8227566206053736,5,0.485,0.97,2,15.0,30,2,-0.24243988177136372,-0.48487976354272744,2
MEDCHAL,GHATKESAR,CHERLAPALLY,SD ROCK BIT,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.65,15,2025-07-31,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.22953976532121345,-0.0855993890418913,3,99,125,144,5,5,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000021,0,0,0,2025,7,31,3,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.18126312425428912,0,Medium-High,0.7912621359223301,0,Medium-Low,2308247915828417.0,0,Medium-High,6793229879408564.0,0,Low,0.2772108843537415,0,High,2.1672038678485093,0,High,2.0185258569447195,0,High,1.7777777777777777,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.65,0.65,1,15.0,15,1,-0.22953976532121345,-0.22953976532121345,1,0.65,0.65,1,15.0,15,1,-0.22953976532121345,-0.22953976532121345,1
MEDCHAL,QUTUBULLAPUR,JEEDIMETLA,M/S AUCTOR HOME APPLIANCES LLP,POLYTHENE AND PLASTIC PROCESSED PRODUCTS MANUFACTURING(VIRGIN PLASTIC),PLASTIC AND RUBBER,0.24,20,2025-07-23,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.26159460013673835,0.02256107928235895,3,15,15,145,17,9,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000021,0,0,0,2025,7,23,2,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.06692792280158366,0,High,1.0550161812297734,0,Low,2630590781133776.0,0,High,-1790463689146443.5,0,Low,0.2772108843537415,0,Low,0.3283642224012893,0,Low,0.24222310283336637,0,High,1.7901234567901234,0,Medium-High,0.9928341096381225,0,High,1.9824324324324323,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.8544375,6.8355,8,12.75,102,8,-0.21355632558316745,-1.7084506046653396,8,1.0658333333333334,6.3950000000000005,6,13.666666666666666,82,6,-0.19702886578270348,-1.1821731946962208,6
JANGAON,BACHANNAPET,ALIMPUR,GAL REDDY WATERPLANT,MINERALIZED WATER,BEVERAGES,0.06,2,2025-07-31,2025-04-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2756674544459931,-0.3668166066849419,18,100,126,146,21,11,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000021,0,0,0,2025,7,31,3,2025.0,4.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.016731980700395915,0,Low,0.10550161812297734,0,Low,2772107161023932.5,0,Low,2.911083315765158e+16,0,High,1.663265306122449,0,High,2.1890948160085952,0,High,2.0346740638002774,0,High,1.8024691358024691,0,Medium-High,1.2264421354353279,0,High,2.4229729729729725,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.6666666666666666,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.4178,2.089,5,5.6,28,5,-0.24769374738015215,-1.2384687369007608,5,0.06,0.06,1,2.0,2,1,-0.2756674544459931,-0.2756674544459931,1,0.06,0.06,1,2.0,2,1,-0.2756674544459931,-0.2756674544459931,1
SANGAREDDY,ZAHIRABAD,KASIMPUR,AIRUS WATER PRIVATE LIMITED,MINERALIZED WATER,BEVERAGES,0.7,50,2025-07-11,2025-02-08,YET TO START CONSTRUCTION,YES,SC,-0.22563063912419823,0.6715238892278604,12,101,127,147,21,11,1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000022,0,0,2,2025,7,11,4,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.19520644150461902,0,High,2.6375404530744335,0,Medium-Low,2268937810303373.5,0,High,-5.329262510047649e+16,0,Medium-High,1.108843537414966,0,High,2.210985764168681,0,High,2.0508222706558352,0,High,1.8148148148148149,0,Medium-High,1.2264421354353279,0,High,2.4229729729729725,0,Low,,1,Low,,1,High,4.1265822784810124,0,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,0.7,0.7,1,50.0,50,1,-0.22563063912419823,-0.22563063912419823,1,0.7,0.7,1,50.0,50,1,-0.22563063912419823,-0.22563063912419823,1
RANGAREDDY,IBRAHIMPATNAM,IBRAHIMPATNAM (KHALSA),R.K. INTERNATIONAL.,SPICE GRINDING (UPTO-20 HP MOTOR),FOOD PROCESSING,3.13,15,2025-07-22,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.03564710594925819,-0.0855993890418913,8,84,128,148,53,1,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000022,0,0,0,2025,7,22,1,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,0.8728516598706536,0,Medium-High,0.7912621359223301,0,High,358466681786250.3,0,Medium-High,6793229879408564.0,0,Medium-Low,0.7392290249433107,0,High,1.8388396454472202,0,High,2.066970477511393,0,High,1.8271604938271604,0,High,3.0953063418129703,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.315,13.26,4,25.0,100,4,-0.021183339020301846,-0.08473335608120738,4,3.13,6.26,2,15.0,30,2,-0.03564710594925819,-0.07129421189851638,2
RANGAREDDY,IBRAHIMPATNAM,IBRAHIMPATNAM (KHALSA),AMRITA HERBOCEUTICALS.,AYURVEDIC AND HOMEOPATHIC MEDICINES (WITHOUT BOILER),PHARMACEUTICALS AND CHEMICALS,3.13,15,2025-07-23,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.03564710594925819,-0.0855993890418913,8,84,128,149,54,7,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000022,0,0,0,2025,7,23,2,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,0.8728516598706536,0,Medium-High,0.7912621359223301,0,High,358466681786250.3,0,Medium-High,6793229879408564.0,0,Medium-Low,0.7392290249433107,0,High,1.8388396454472202,0,High,2.066970477511393,0,High,1.8395061728395061,0,High,3.1537083482622714,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.315,13.26,4,25.0,100,4,-0.021183339020301846,-0.08473335608120738,4,3.13,6.26,2,15.0,30,2,-0.03564710594925819,-0.07129421189851638,2
YADADRI,BIBINAGAR,RAIRAOPET,SRI PRANATHI INDUSTRIES.,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.4338,4,2025-07-22,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.24644282699710726,-0.3235524193552418,5,5,5,150,5,5,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000022,0,0,0,2025,7,22,1,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.12097222046386248,0,Low,0.21100323624595468,0,Medium-Low,2478224812118706.0,0,Low,2.5677355730229576e+16,0,Low,0.4620181405895692,0,Low,0.10945474080042977,0,Low,0.08074103427778878,0,High,1.8518518518518519,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6
YADADRI,BIBINAGAR,RAIRAOPET,OMEGA ENGINEERING INDUSTRY.,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.5676,4,2025-07-18,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.23598200529389454,-0.3235524193552418,5,5,5,151,5,5,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000022,0,0,0,2025,7,18,4,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.15828453742574536,0,Low,0.21100323624595468,0,Medium-Low,2373030969733689.0,0,Low,2.5677355730229576e+16,0,Low,0.4620181405895692,0,Low,0.10945474080042977,0,Low,0.08074103427778878,0,High,1.8641975308641976,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6
VIKARABAD,VICARABAD,VIKARABAD TOWN,KAVITHA FLOUR MILL,FLOUR MILLS (DRY PROCESS),FOOD PROCESSING,0.0514,3,2025-07-29,2025-02-08,YET TO START CONSTRUCTION,YES,ST,-0.27633982415187974,-0.34518451302009184,4,102,129,152,11,1,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000022,0,0,3,2025,7,29,1,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.014333730133339169,0,Low,0.15825242718446603,0,Low,2778868499174240.0,0,Low,2.7394094443940576e+16,0,Low,0.36961451247165533,0,High,2.232876712328767,0,High,2.083118684366951,0,High,1.876543209876543,0,Medium-Low,0.6424220709423145,0,Low,0.22027027027027024,0,Low,,1,Low,,1,High,6.189873417721519,0,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.9162399999999999,4.5812,5,9.4,47,5,-0.20872445014734678,-1.0436222507367339,5,0.0514,0.0514,1,3.0,3,1,-0.27633982415187974,-0.27633982415187974,1,0.0514,0.0514,1,3.0,3,1,-0.27633982415187974,-0.27633982415187974,1
SIDDIPET,KONDAPAK,MANGOLE,HAMSA RURAL GODOWN,"FACILITY OF HANDLING, STORAGE AND TRANSPORTATION OF FOOD GRAINS IN BULK",AGRO BASED INCL COLD STORAGES,0.25,10,2025-07-31,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.19375985736614154,0,45,130,153,10,0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000022,0,0,0,2025,7,31,3,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Medium-Low,0.5275080906148867,0,Low,2622728760028767.0,0,Medium-Low,1.537692344796357e+16,0,Low,0.0,1,Medium-High,0.9850926672038679,0,High,2.0992668912225083,0,High,1.8888888888888888,0,Medium-Low,0.5840200644930132,0,Low,0.0,1,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.6721125,5.3769,8,9.375,75,8,-0.22781095426058345,-1.8224876340846676,8,0.45,0.9,2,5.5,11,2,-0.24517627010927437,-0.49035254021854874,2,0.25,0.25,1,10.0,10,1,-0.2608127748973353,-0.2608127748973353,1
MEDCHAL,DUNDIGAL GANDIMAISAMMA,DUNDIGAL,NR ENTERPRISES,SAW MILLS,WOOD AND LEATHER,0.05,12,2025-07-28,2025-02-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2764492796853962,-0.15049567003644143,3,6,6,154,9,8,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000022,0,0,0,2025,7,28,0,2025.0,2.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.01394331725032993,0,Medium-High,0.6330097087378641,0,Low,2779969182128941.5,0,Medium-High,1.1943446020541568e+16,0,Low,0.2772108843537415,0,Low,0.1313456889605157,0,Low,0.09688924113334654,0,High,1.9012345679012346,0,Medium-Low,0.5256180580437119,0,High,1.762162162162162,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Low,0.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.18333333333333335,0.55,3,7.333333333333333,22,3,-0.2660249431600223,-0.7980748294800668,3,0.15,0.3,2,9.0,18,2,-0.26863102729136573,-0.5372620545827315,2
